lambda	lc_Re	lc_Im
-49.942566139332826	-0.008870011051999695	0.0014434696356839874
-49.25842139769736	-0.010857647985275418	0.005980476567346456
-48.5742766560619	-0.009597149187263716	0.010827849101886953
-47.89013191442643	-0.005573899710540687	0.013830391434891565
-47.20598717279097	-0.0005576594180776908	0.013596877780443724
-46.521842431155505	0.0031573876060725387	0.010165793837304971
-45.83769768952004	0.0037815521679239288	0.0050436126651851884
-45.15355294788458	0.0008683803079921381	0.0005737818994197893
-44.46940820624911	-0.004427113992557149	-0.0011019143104992347
-43.78526346461365	-0.009811811008401627	0.0009682282423414705
-43.101118722978185	-0.012857169656051895	0.006060946959252375
-42.41697398134272	-0.012105611798462179	0.012038806989510365
-41.73282923970726	-0.007779689129156903	0.01626877878608418
-41.04868449807179	-0.0017532517463278424	0.01680701246302869
-40.36453975643633	0.0032340810737695926	0.013320111806190024
-39.680395014800865	0.004793489934631852	0.007310460783780357
-38.9962502731654	0.0019979352748879346	0.0015115986211844974
-38.31210553152994	-0.004124924376886033	-0.001307716695485012
-37.62796078989447	-0.010971675626403676	0.0003885309905381235
-36.94381604825901	-0.01548168333935053	0.006139816670199013
-36.259671306623545	-0.015519227053957639	0.013602695701612981
-35.57552656498808	-0.010900151171799894	0.019532586261356386
-34.89138182335262	-0.0035759730888560697	0.021227798097510707
-34.20723708171715	0.0031512689516273616	0.017798763381345235
-33.52309234008169	0.006074173278624285	0.010672972473142047
-32.838947598446225	0.0035586900099068867	0.003064573328628181
-32.15480285681076	-0.0036182930001311467	-0.0014040756260812852
-31.470658115175297	-0.012490688782432837	-0.000344477465898942
-30.786513373539833	-0.019141790599596163	0.0062290078528193715
-30.10236863190437	-0.020450693775296104	0.015765098820381813
-29.418223890268905	-0.015576775054957588	0.02419791050673298
-28.73407914863344	-0.0064872424147193915	0.027726356465119333
-28.049934406997977	0.002771765359699167	0.02458207144523008
-27.365789665362513	0.0078048179754868635	0.015975861813236802
-26.68164492372705	0.005869306195177894	0.0057372639582012955
-25.997500182091585	-0.0027488288519192817	-0.0012727323716419364
-25.31335544045612	-0.0146572899761131	-0.0013308313413791552
-24.629210698820657	-0.024701779605908684	0.006350875091807666
-23.945065957185193	-0.028216687619689707	0.019047645228706927
-23.26092121554973	-0.023217002074324432	0.03151722169189882
-22.576776473914265	-0.011523880136249942	0.03822794902207567
-21.8926317322788	0.0017720657224611167	0.035893744865564396
-21.208486990643337	0.010393801644945579	0.02518002998058059
-20.524342249007873	0.009678453401834531	0.010733790775727553
-19.84019750737241	-0.0011259488561679697	-0.0006144264859789424
-19.156052765736945	-0.018160363711956288	-0.0028103868209620984
-18.47190802410148	-0.03431149434162953	0.006552357808470584
-17.787763282466017	-0.04219262129849856	0.02476861136994079
-17.103618540830553	-0.03754087523306501	0.04476531351376402
-16.41947379919509	-0.021522842671382374	0.057928225444381455
-15.735329057559625	-0.0007891717208353757	0.057933855999772285
-15.05118431592416	0.0149808140397766	0.04394909270875644
-14.367039574288697	0.017200674655318694	0.021678042357704545
-13.682894832653233	0.0024838116372356	0.0015407708723651423
-12.998750091017769	-0.02512252933468555	-0.005526730503817766
-12.314605349382305	-0.05501078039910136	0.006953511236900883
-11.63046060774684	-0.07399546034050264	0.0373902293947103
-10.946315866111377	-0.07203516543994207	0.07566975790079204
-10.262171124475913	-0.04739155410104513	0.10649874579964594
-9.578026382895713	-0.008693036593959116	0.11401125591565434
-8.893881641260306	0.03225223520613554	0.11900093801954803
-8.209736899624897	0.06627442002912155	0.09507006505499116
-7.5255921579894896	0.06416853257960384	0.046068894410711096
-6.841447416354081	0.017117707621943146	0.004747176517602924
-6.157302674718673	-0.07091573296682431	0.004471705366773252
-5.473157933083265	-0.17219074222676023	0.07366979921129642
-4.789013191447857	-0.23872036446709122	0.22128676286892207
-4.104868449812449	-0.22237241490106985	0.424395732335769
-3.420723708177041	-0.09156860093233492	0.6528600117934394
-2.736578966541633	0.165839913121375	0.8081839137856284
-2.052434224906225	0.49500710031159506	0.817895064627798
-1.368289483270818	0.7897980515316736	0.6425128908634639
-0.684144741635409	0.9311989896179638	0.3348990034944159
0	1.0	0.0
0.684144741635408	0.9311989896179638	-0.3348990034944159
1.368289483270816	0.7897980515316736	-0.6425128908634639
2.0524342249062237	0.49500710031159506	-0.817895064627798
2.736578966541632	0.165839913121375	-0.8081839137856284
3.42072370817704	-0.09156860093233492	-0.6528600117934394
4.1048684498124475	-0.22237241490106985	-0.424395732335769
4.7890131914478555	-0.23872036446709122	-0.22128676286892207
5.473157933083264	-0.17219074222676023	-0.07366979921129642
6.157302674718672	-0.07091573296682431	-0.004471705366773252
6.841447416354081	0.017117707621943146	-0.004747176517602924
7.525592157989488	0.06416853257960384	-0.046068894410711096
8.209736899624895	0.06627442002912155	-0.09507006505499116
8.893881641260304	0.03225223520613554	-0.11900093801954803
9.578026382895713	-0.008693036593959116	-0.11401125591565434
10.26217112453112	-0.047391554103780875	-0.10649874579787816
10.946315866166527	-0.07203516544106131	-0.07566975789778885
11.630460607801934	-0.07399546033972697	-0.03739022939175906
12.314605349437342	-0.05501078039696371	-0.0069535112350921705
12.998750091072749	-0.025122529332201767	0.0055267305039963174
13.682894832708156	0.0024838116390394696	-0.0015407708735864084
14.367039574343563	0.017200674655822024	-0.02167804235956127
15.05118431597897	0.014980814038966561	-0.04394909271032511
15.735329057614377	-0.0007891717224300411	-0.057933856000365117
16.419473799249786	-0.021522842672969875	-0.05792822544380098
17.103618540885194	-0.03754087523394582	-0.044765313512330054
17.7877632825206	-0.04219262129834555	-0.024768611368302395
18.471908024156008	-0.034311494340586036	-0.006552357807301491
19.156052765791415	-0.01816036371052969	0.00281038682124821
19.840197507426822	-0.0011259488549819133	0.000614426485377826
20.52434224906223	0.009678453402313582	-0.010733790776846101
21.208486990697637	0.010393801644591544	-0.025180029981661845
21.892631732333044	0.0017720657215124919	-0.035893744866119244
22.57677647396845	-0.01152388013732165	-0.03822794902188245
23.260921215603858	-0.02321700207503411	-0.031517221691075695
23.945065957239265	-0.028216687619746376	-0.019047645227634524
24.629210698874672	-0.024701779605324777	-0.00635087509094614
25.31335544051008	-0.014657289975176385	0.0013308313416930638
25.997500182145487	-0.0027488288510493742	0.0012727323713303835
26.681644923780894	0.005869306195619102	-0.005737263958942132
27.3657896654163	0.007804817975346844	-0.015975861814039958
28.04993440705171	0.0027717653590863056	-0.024582071445727265
28.734079148687115	-0.00648724241549973	-0.027726356465099716
29.418223890322523	-0.015576775055547543	-0.024197910506223944
30.10236863195793	-0.02045069377544325	-0.015765098819621993
30.786513373593337	-0.01914179059925615	-0.006229007852142306
31.470658115228744	-0.012490688781775994	0.0003444774662150381
32.15480285686415	-0.0036182929994558687	0.001404075625930916
32.83894759849956	0.0035586900103110617	-0.003064573329142023
33.523092340134966	0.00607417327860194	-0.010672972473764438
34.20723708177037	0.003151268951217293	-0.01779876338178856
34.89138182340578	-0.003575973089448356	-0.02122779809758156
35.57552656504119	-0.01090015117230059	-0.01953258626103465
36.259671306676594	-0.015519227054147516	-0.013602695701051432
36.943816048312	-0.015481683339157682	-0.006139816669647724
37.62796078994741	-0.010971675625927362	-0.0003885309902303784
38.312105531582816	-0.004124924376344774	0.0013077166954337301
38.99625027321822	0.0019979352752576953	-0.0015115986215478005
39.68039501485363	0.004793489934679981	-0.007310460784274589
40.36453975648904	0.0032340810734938228	-0.013320111806585579
41.048684498124445	-0.0017532517467878433	-0.016807012463150167
41.73282923975985	-0.007779689129587208	-0.016268778785884667
42.41697398139526	-0.012105611798671687	-0.012038806989086142
43.101118723030666	-0.012857169655955042	-0.006060946958794301
43.78526346466607	-0.00981181100805125	-0.0009682282420471191
44.46940820630148	-0.0044271139921153065	0.00110191431051254
45.15355294793689	0.0008683803083299815	-0.0005737818996765362
45.837697689572295	0.003781552168016126	-0.005043612665582901
46.5218424312077	0.0031573876058912354	-0.010165793837658072
47.20598717284311	-0.0005576594184389682	-0.013596877780593996
47.890131914478516	-0.005573899710913055	-0.01383039143477658
48.57427665611392	-0.009597149187480194	-0.010827849101563694
49.25842139774933	-0.010857647985244311	-0.005980476566961538
49.94256613938474	-0.008870011051741993	-0.0014434696354056562
50.626710881020145	-0.004600110765064628	0.0008414860148553867
51.31085562265555	1.2926540081141611e-05	-5.688134547826226e-06
51.99500036429096	0.002946226023354935	-0.003453153776147376
52.67914510592637	0.002988203101119253	-0.007841160617018202
53.363289847561774	0.00024496022003351985	-0.011153193793175723
54.04743458919718	-0.003951543420230356	-0.011917900113412986
54.73157933083259	-0.007672733210813001	-0.009840052627831754
55.415724072467995	-0.009264740698423226	-0.00589163773458372
56.0998688141034	-0.008069711682909056	-0.0018408394657266924
56.78401355573881	-0.004683986898258422	0.0005549696941200997
57.46815829737422	-0.0006542896044394028	0.0003254192889042369
58.152303039009624	0.0022360567734148575	-0.002308936028920837
58.83644778064503	0.002762920930217753	-0.006071436785451082
59.52059252228044	0.0007853214631865675	-0.009226527420657764
60.204737263915845	-0.002725399107652668	-0.010361372537431836
60.88888200555125	-0.0061489542037142615	-0.009001040354228062
61.57302674718666	-0.007952462418004862	-0.005790510068449061
62.25717148882207	-0.007366234938028741	-0.002176014859056741
62.941316230457474	-0.0047021000181957425	0.0002586490864957018
63.62546097209288	-0.0011839785708698967	0.0004973550008444778
64.30960571372829	0.0016202754442547818	-0.0014746307563398768
64.9937504553637	0.0025030767654812183	-0.004692504562817568
65.6778951969991	0.0011419722167204907	-0.0076668049638857145
66.36203993863451	-0.0017820586479727625	-0.009057917295488707
67.04618468026992	-0.0049139605267489676	-0.008265598875050576
67.73032942190532	-0.006843547668630533	-0.005674890761187485
68.41447416354073	-0.006732136633384754	-0.002458862445494089
69.09861890517614	-0.004669160650162049	-3.7448590367744096e-05
69.78276364681155	-0.0016079939430093384	0.0005587793210233127
70.46690838844695	0.0010795013525007062	-0.0008644516898266134
71.15105313008236	0.0022223868090603272	-0.003600568989240927
71.83519787171777	0.0013650219446708235	-0.006378724284031015
72.51934261335317	-0.0010489053475767755	-0.007942037079904696
73.20348735498858	-0.003895906108197643	-0.007605041517681368
73.88763209662399	-0.005888309101416754	-0.005543690532377408
74.5717768382594	-0.006149949370706778	-0.0026959609846202697
75.2559215798948	-0.004595108220500201	-0.0003267386430474469
75.94006632153021	-0.0019474081282284355	0.0005418022835239427
76.62421106316562	0.0006010106669528492	-0.00042165359831910837
77.30835580480102	0.0019301714840939481	-0.0027268368360643825
77.99250054643643	0.0014880953462228117	-0.00529906278410439
78.67664528807184	-0.0004772403515524138	-0.006970360635720723
79.36079002970725	-0.003046631650746188	-0.007000606269242891
80.04493477134265	-0.005053563946582674	-0.005396586313187334
80.72907951297806	-0.005608300922693935	-0.0028919491185570635
81.41322425461347	-0.004487114714930818	-0.0006046610765511038
82.09736899624887	-0.0022168159602969097	0.0004686105451847948
82.78151373788428	0.0001761510349020134	-0.00010706661969630714
83.46565847951969	0.001633135465540307	-0.0020238663702382615
84.1498032211551	0.0015347723606523981	-0.0043843204402364035
84.8339479627905	-3.307396725011984e-05	-0.006113241257779037
85.51809270442591	-0.0023326626521416255	-0.006439774635701301
86.20223744606132	-0.004316455429959875	-0.005233808312896137
86.88638218769673	-0.005099704338276178	-0.0030502903056684283
87.57052692933213	-0.004350681600525671	-0.0008679250282923336
88.25467167096754	-0.0024267658801223296	0.0003551595775081358
88.93881641260295	-0.0002011549271182481	0.00010737690238011308
89.62296115423835	0.0013363430336491042	-0.00145778449299642
90.30710589587376	0.0015222510045354099	-0.0036036098583476827
90.99125063750917	0.00030817603722958667	-0.0053498760998364845
91.67539537914458	-0.0017299751168552706	-0.005914105551617501
92.35954012077998	-0.003660821449732038	-0.00505600139986578
93.04368486241539	-0.0046192325272764794	-0.003173728307451538
93.7278296040508	-0.004190267869395512	-0.0011140875968747687
94.4119743456862	-0.0025852001752863377	0.00021333059924114484
95.09611908732161	-0.000535317963947032	0.00024247239575613064
95.78026382895702	0.001043775247802924	-0.0010036391463768498
96.46440857059243	0.0014635254176963665	-0.002934374154621597
97.14855331222783	0.0005648746444797989	-0.004665339424518411
97.83269805386324	-0.0012208159186419527	-0.005417901218211916
98.51684279549865	-0.0030749654040686403	-0.0048641294536487835
99.20098753713405	-0.004163687138964392	-0.0032645687382092965
99.88513227876946	-0.0040096620632432325	-0.0013413102110826996
100.56927702040487	-0.00269834201253523	5.224110255439441e-05
101.25342176204028	-0.0008296556412322977	0.0003140993110451241
101.93756650367568	0.0007586589064623027	-0.0006425145247551751
102.62171124531109	0.0013687295986445527	-0.0023597069521616096
103.3058559869465	0.0007511613396181916	-0.004048708572208163
103.9900007285819	-0.0007916989627083488	-0.0049473521888791895
104.67414547021731	-0.0025502362777928052	-0.004659405504364904
105.35829021185272	-0.0037310567922863858	-0.0033248579386588595
106.04243495348813	-0.0038122079502446683	-0.0015482131135791206
106.72657969512353	-0.002771259298141291	-0.00012093224898651177
107.41072443675894	-0.0010867663514268525	0.00033471895933566247
108.09486917839435	0.00048366586695302053	-0.00035968114144390643
108.77901392002975	0.0012459922003524068	-0.001866619506018947
109.46315866166516	0.000878232666207002	-0.003491840472719266
110.14730340330057	-0.00043210250093452234	-0.0044999701135943
110.83144814493598	-0.0020800951767639014	-0.004443237854933821
111.51559288657138	-0.0033201516273020796	-0.003356498580478081
112.19973762820679	-0.0036009432307066835	-0.001733785772248234
112.8838823698422	-0.0028082322103857036	-0.0003004223152890378
113.5680271114776	-0.0013087797331086557	0.00031435329294055014
114.25217185311301	0.00022103629320328953	-0.00014337637784140808
114.93631659474842	0.0011019943125195107	-0.0014448887013511014
115.62046133638383	0.000955189765513709	-0.002988549791088584
116.30460607801923	-0.00013359974766026582	-0.004074199456946195
116.98875081965464	-0.001659484823259521	-0.004217186413405847
117.67289556129005	-0.0029303491888849472	-0.003361324766874127
118.35704030292545	-0.0033786848328132293	-0.0018973298825286338
119.04118504456086	-0.0028129973153403587	-0.0004815201466299101
119.72532978619627	-0.0014975277622119424	0.000261239543145999
120.40947452783168	-2.7343874103123635e-05	1.6018254288897903e-05
121.09361926946708	0.0009423411761208058	-0.0010862729396623918
121.77776401110249	0.0009896106175851893	-0.0025340431088655053
122.4619087527379	0.00011073422046388622	-0.0036691441922156965
123.1460534943733	-0.00128439375798363	-0.0039829257560353645
123.83019823600871	-0.00256141291091956	-0.0033411503011802454
124.51434297764412	-0.0031480805061521065	-0.0020384215972418336
125.19848771927953	-0.0027889117316883365	-0.0006603377447026535
125.88263246091493	-0.0016546632672528759	0.00018227670228536776
126.56677720255034	-0.00025989348681821245	0.00012654307350119364
127.25092194418575	0.000771814218260385	-0.0007839677435272166
127.93506668582116	0.0009879432407621065	-0.002124521069412268
128.61921142745655	0.0003067344481453348	-0.003284370547201549
129.30335616909196	-0.0009515492594506912	-0.003742212792430898
129.98750091072736	-0.002213359385625915	-0.0032977986304850927
130.67164565236277	-0.0029116386915354828	-0.0021568851049953526
131.35579039399818	-0.0027390641118457872	-0.0008336447916675356
132.03993513563358	-0.001781742559342363	8.33350611831199e-05
132.724079877269	-0.0004753040911932855	0.00019505579859335808
133.4082246189044	0.0005945443664699411	-0.0005322215802165433
134.0923693605398	0.0009557796346322606	-0.0017568936131922824
134.7765141021752	0.0004594363835763079	-0.0029197614464701173
135.46065884381062	-0.0006581975731007018	-0.003496857723558484
136.14480358544603	-0.0018863593670205596	-0.003233119936346389
136.82894832708143	-0.002671744182498232	-0.0022527727999500785
137.51309306871684	-0.0026663494153797043	-0.0009987542150660914
138.19723781035225	-0.0018802828953206126	-3.052624366925135e-05
138.88138255198766	-0.0006725185257954666	0.00022751154309871564
139.56552729362306	0.0004141326129465917	-0.0003260612411822275
140.24967203525847	0.0008980486158027043	-0.0014285731981229762
140.93381677689388	0.000573282552620929	-0.002575407024285512
141.61796151852928	-0.0004019447828524494	-0.0032486974930014166
142.3021062601647	-0.001580662761576498	-0.003148999007187221
142.9862510018001	-0.00243066443582009	-0.0023263491186675794
143.6703957434355	-0.002573518536860756	-0.0011534404530585316
144.3545404850709	-0.0019518018446974235	-0.00015490457573974145
145.03868522670632	-0.0008507160073111212	0.0002291628904673858
145.72282996834173	0.00023373470557634343	-0.00016109369206188042
146.40697470997713	0.0008191524932764531	-0.0011373230051024827
147.09111945161254	0.0006522706461662594	-0.002251520956838261
147.77526419324795	-0.0001806407397104919	-0.002999571255104026
148.45940893488336	-0.0012965411533576218	-0.003047356384448816
149.14355367651876	-0.002190549760031288	-0.0023780762271497433
149.82769841815417	-0.002463210182263859	-0.0012958798307202344
150.51184315978958	-0.001997843346492584	-0.0002859427722824235
151.19598790142499	-0.0010093009856645618	0.00020470377382903805
151.8801326430604	5.612117967670918e-05	-3.3362298225034616e-05
152.5642773846958	0.0007230642662929454	-0.0008811447271983121
153.2484221263312	0.0007000598251858302	-0.0019483757511919064
153.9325668679666	7.705805500072237e-06	-0.002751297591425262
154.61671160960202	-0.0010342435038024618	-0.0029301445467509873
155.30085635123743	-0.0019534295865091264	-0.002408600428315545
155.98500109287284	-0.002337970057589184	-0.0014246059627874255
156.66914583450824	-0.0020199937787904196	-0.00042024872704084573
157.35329057614365	-0.0011478939878631865	0.0001583732768926393
158.03743531777906	-0.00011627966709354138	6.0757638606908715e-05
158.72158005941446	0.0006133967341789517	-0.000658195417536314
159.40572480104987	0.0007200467665676577	-0.0016662523106244023
160.08986954268528	0.0001649890207618027	-0.0025056533412925776
160.77401428432069	-0.0007939620224769596	-0.0027993404220971584
161.4581590259561	-0.0017212063667443997	-0.002418738597383497
162.1423037675915	-0.002200260919690676	-0.0015384753637610945
162.8264485092269	-0.0020198904075937303	-0.0005548366171680798
163.5105932508623	-0.0012663232756482865	9.40305179694238e-05
164.19473799249772	-0.00028135060869804426	0.00012463450565069751
164.87888273413313	0.0004934514448071895	-0.0004667260635720647
165.56302747576854	0.0007154195079421063	-0.001405400527407728
166.24717221740394	0.0002930504866789341	-0.0022643539986820613
166.93131695903935	-0.0005758060988313956	-0.0026569352023805195
167.61546170067476	-0.0014956482018089652	-0.0024094642375456564
168.29960644231016	-0.002052466035600429	-0.001636639942167555
168.98375118394557	-0.001999223945207672	-0.0006870834961621112
169.66789592558098	-0.0013646165428321953	1.5208488322934451e-05
170.3520406672164	-0.0004372624526152494	0.000161434583453318
171.0361854088518	0.0003662530979262079	-0.00030503668340168145
171.7203301504872	0.0006891948337622897	-0.001166008607914735
172.4044748921226	0.0003937104617598228	-0.0020290356820324195
173.08861963375801	-0.00037978278235589855	-0.0025049222194618278
173.77276437539342	-0.0012783810127647874	-0.0023818929381767755
174.45690911702883	-0.0018968879178101496	-0.001718524063418587
175.14105385866424	-0.001959736517700682	-0.0008146967887545716
175.82519860029964	-0.0014429921499256153	-7.48475099160077e-05
176.50934334193505	-0.0005824565123097713	0.0001741601771506273
177.19348808357046	0.00023457344961034566	-0.00017144418123653683
177.87763282520586	0.0006442433696536543	-0.000948179479119323
178.56177756684127	0.00046878890860631945	-0.0018012387160477377
179.24592230847668	-0.0002057827023845269	-0.0023452834922063877
179.9300670501121	-0.0010708808531082305	-0.0023372671469208284
180.6142117917475	-0.0017357437348309204	-0.001783804557485625
181.2983565333829	-0.0019032160447588578	-0.0009356894710874014
181.9825012750183	-0.0015018495823172682	-0.00017315271286128203
182.66664601665371	-0.0007156307086430417	0.00016567559800626788
183.35079075828912	0.0001009476782157146	-6.426019003607738e-05
184.03493549992453	0.0005833054629090422	-0.0007519130653462669
184.71908024155994	0.0005201185066095347	-0.0015823928816624563
185.40322498319534	-5.3570594200114206e-05	-0.002179975446541852
186.08736972483075	-0.0008744668149641393	-0.0022769402562876377
186.77151446646616	-0.0015711584670481818	-0.0018323925312163556
187.45565920810157	-0.001831487828162485	-0.0010483605922417803
188.13980394973697	-0.0015417589523222448	-0.0002769639892641992
188.82394869137238	-0.0008357279369990487	0.00013872392313516108
189.5080934330078	-3.231459174096892e-05	1.822318035955752e-05
190.1922381746432	0.0005090001619763221	-0.0005770935268796919
190.8763829162786	0.0005495513423619312	-0.0013738043965500393
191.560527657914	7.722021300773203e-05	-0.0020109142313342334
192.24467239954942	-0.0006902948698478365	-0.0022023600678999977
192.92881714118482	-0.0014051566413834091	-0.001864416189124665
193.61296188282023	-0.0017464039978127032	-0.0011512794141869947
194.29710662445564	-0.0015634494627668086	-0.00038376690030161235
194.98125136609104	-0.0009419257089319393	9.593675515626263e-05
195.66539610772645	-0.0001631219580404263	7.774128422311172e-05
196.34954084936186	0.0004238290620001608	-0.0004234807616358531
197.03368559099727	0.0005589605901945211	-0.0011766446868872967
197.71783033263267	0.00018708986082899629	-0.0018399609922156246
198.40197507426808	-0.000519352899742442	-0.002115051741489473
199.0861198159035	-0.0012396533045866884	-0.001880204115227639
199.7702645575389	-0.0016498313573864564	-0.0012432718964975403
200.4544092991743	-0.0015677968218564709	-0.0004912669951814528
201.1385540408097	-0.001033626348990739	3.983869522556586e-05
201.82269878244512	-0.00028959634972411407	0.00011605981694937258
202.50684352408052	0.0003301763879449218	-0.00029070561663384895
203.19098826571593	0.0005502382232054532	-0.0009919410036800498
203.87513300735134	0.0002766710040543347	-0.001668907417180939
204.55927774898674	-0.00036245710679920723	-0.002016600366435076
205.24342249062215	-0.0010764447643062697	-0.0018802686511240215
205.92756723225756	-0.0015436380923729838	-0.0013234085826016847
206.61171197389297	-0.0015558096532801902	-0.0005973840169133005
207.29585671552837	-0.0011104472295869643	-2.7152128442864214e-05
207.98000145716378	-0.000410069619424868	0.00013497362371238397
208.6641461987992	0.0002303063954781021	-0.00017826835705339898
209.3482909404346	0.0005252895970943591	-0.0008205689253702101
210.03243568207	0.00034672519455936806	-0.0014994618276334749
210.7165804237054	-0.00022024993480615073	-0.0019086333145261775
211.40072516534082	-0.0009171995261576939	-0.0018652891414206148
212.08486990697622	-0.0014296797426923994	-0.0013909931912814936
212.76901464861163	-0.001528614986687164	-0.0007002479939666162
213.45315939024704	-0.0011722106798051077	-0.00010272640998073852
214.13730413188244	-0.0005230808840921853	0.00013630225158157505
214.82144887351785	0.00012635895146381976	-8.55400106582919e-05
215.50559361515326	0.0004860256027626504	-0.0006632467738487351
216.18973835678867	0.0003981369284489872	-0.0013332360538071204
216.87388309842407	-9.319958916755472e-05	-0.0017928025460053206
217.55802784005948	-0.0007634497748830354	-0.0018360949199208905
218.2421725816949	-0.0013097847943251977	-0.0014455514046621827
218.9263173233303	-0.0014874429450527447	-0.0007981964222135664
219.6104620649657	-0.0012189333217856662	-0.0001846880344260484
220.2946068066011	-0.0006273740496957607	0.00012188292056053267
220.97875154823652	2.034398925756511e-05	-1.1766253593806621e-05
221.66289628987192	0.0004343529736276231	-0.0005205319543005369
222.34704103150733	0.0004319056497332092	-0.001171733302257246
223.03118577314274	1.8398797821256307e-05	-0.0016707670483681587
223.71533051477815	-0.0006165836822384079	-0.0017936479876484745
224.39947525641355	-0.001185740205256494	-0.0014868194884887693
225.08361999804896	-0.0014336107691897484	-0.0008897719180852936
225.76776473968437	-0.0012508146802417556	-0.0002709597662353859
226.45190948131977	-0.00072189508885144	9.356148625805783e-05
227.13605422295518	-8.586459576833701e-05	4.392646341434153e-05
227.8201989645906	0.00037216324923292163	-0.00039281921123249046
228.504343706226	0.00044913598442016266	-0.0010163371941529892
229.1884884478614	0.00011442034465168242	-0.001544175589955579
229.8726331894968	-0.0004778387692839609	-0.0017390253929796332
230.55677793113222	-0.0010592771476933712	-0.0015147324935172258
231.24092267276762	-0.0013685063372358996	-0.0009737198625611393
231.92506741440303	-0.0012682249833820343	-0.00035958968343411426
232.60921215603844	-0.000805788746500855	5.3181887984428194e-05
233.29335689767385	-0.0001905351482250347	8.252282695484013e-05
233.97750163930925	0.00030132083049992506	-0.00028034077418254166
234.66164638094466	0.0004510264656071278	-0.0008683021256160966
235.34579112258007	0.00019490596057297087	-0.0014146499688543022
236.02993586421547	-0.00034829650339421943	-0.0016734013692365286
236.71408060585088	-0.0009320572189586546	-0.0015294118763434247
237.3982253474863	-0.0012935713493816038	-0.0010489856664948557
238.0823700891217	-0.0012716921315984264	-0.0004487578828776755
238.7665148307571	-0.0008783944348137124	2.5745140675989065e-06
239.4506595723925	-0.0002920841738632633	0.00010510887411340419
240.13480431402792	0.00022365050852608532	-0.00018316834748164908
240.81894905566332	0.00043885700071446626	-0.0007287450748353177
241.50309379729873	0.0002600562949806255	-0.0012837689326204976
242.18723853893414	-0.000228878268580595	-0.0015980293191170123
242.87138328056955	-0.0008056593463267854	-0.001531152449602345
243.55552802220495	-0.0012102843561238356	-0.0011147113779541877
244.23967276384036	-0.001261887856972448	-0.0005367830635688698
244.92381750547577	-0.0009392411493246945	-5.645613383815885e-05
245.60796224711117	-0.0003890816712171228	0.00011286075955993708
246.29210698874658	0.00014092480440155378	-0.00010121687947542651
246.976251730382	0.0004139753248273713	-0.0005986389548551163
247.6603964720174	0.0003102241682086972	-0.0011530529363270754
248.3445412136528	-0.00012034281027465039	-0.001514223760512561
249.0286859552882	-0.0006815675854130752	-0.0015204086292110648
249.71283069692362	-0.0011201438124781565	-0.001170231426755126
250.39697543855902	-0.0012396131342573456	-0.0006221286629713987
251.08112018019443	-0.0009880412974777484	-0.00012214413727423563
251.76526492182984	-0.0004802556242482987	0.00010703232150407322
252.44940966346525	5.485141937345894e-05	-3.4250028187411056e-05
253.13355440510065	0.00037778267800781516	-0.00047880758566031114
253.81769914673606	0.00034590557788398137	-0.0010239498958031794
254.50184388837147	-2.328522165464408e-05	-0.0014233423662036071
255.18598863000688	-0.0005611599869381668	-0.0014977799930851825
255.87013337164228	-0.0010246513412644534	-0.0012150673638138896
256.5542781132777	-0.0012057829341532672	-0.00070340827923979
257.2384228549131	-0.001024683380728784	-0.00019277491387691918
257.9225675965485	-0.0005644954577585371	8.894168542691969e-05
258.6067123381839	-3.293893909671276e-05	1.8112777147082397e-05
259.2908570798193	0.0003317189385535099	-0.0003699223344299185
259.9750018214547	0.00036772939460446295	-0.0008978220800307524
260.65914656309013	6.186249268466779e-05	-0.0013267682418193563
261.34329130472554	-0.00044569868237675695	-0.0014639962036152995
262.02743604636095	-0.0009252953861375964	-0.0012489215059015779
262.71158078799635	-0.00116141043360533	-0.0007793901627249121
263.39572552963176	-0.00104922351393655	-0.0002666977538888861
264.07987027126717	-0.0006408543025077026	5.995713905772662e-05
264.7640150129026	-0.00012090412063535052	5.6387795637182414e-05
265.448159754538	0.00027724743788997466	-0.00027250044866632865
266.1323044961734	0.00037644587779908244	-0.0007759342718066982
266.8164492378088	0.00013482926879119535	-0.001225892593220287
267.5005939794442	-0.000336321314944137	-0.001419901376671466
268.1847387210796	-0.0008235354297495616	-0.0012716694417236
268.868883462715	-0.001107590816400274	-0.0008490006047774151
269.5530282043504	-0.001061875802225005	-0.00034233789648365295
270.23717294598583	-0.0007085499573558608	2.1482506522411114e-05
270.92131768762124	-0.00020760127864467428	8.121708731538113e-05
271.60546242925665	0.00021583967564518515	-0.0001869050834255101
272.28960717089205	0.0003729141572291521	-0.0006594433092730183
272.97375191252746	0.00019550127089550546	-0.0011220979368218023
273.65789665416287	-0.0002340339184810708	-0.0013664380041346353
274.3420413957983	-0.0007207869445658881	-0.0012833513942918547
275.0261861374337	-0.001045484811177878	-0.0009113260920079814
275.7103308790691	-0.0010630016267406909	-0.00041820792927255255
276.3944756207045	-0.0007669644722444984	-2.5057756575024947e-05
277.0786203623399	-0.0002916966218082845	9.335742400677595e-05
277.7627651039753	0.00014896014517373426	-0.00011334700122115076
278.4469098456107	0.0003580888377017306	-0.0005493891030557398
279.1310545872461	0.0002439166587799472	-0.001016742004906572
279.81519932888153	-0.00013970532306416998	-0.0013046305557797362
280.49934407051694	-0.0006184072336652658	-0.0012841624682708333
281.18348881215235	-0.0009763021236186882	-0.000965614130646707
